Date,Sector,Symbol,Log Return
2022-06-13,1,^GSPC,-0.004495982352485438
2022-06-14,1,^GSPC,0.0018884263357168455
2022-06-15,1,^GSPC,0.00494139964737017
2022-06-16,1,^GSPC,0.00168899766519991
2022-06-17,1,^GSPC,0.0022270132083050268
2022-06-18,1,^GSPC,-0.007079640999058967
2022-06-19,1,^GSPC,0.0027898291075066114
2022-06-20,1,^GSPC,0.0044848535186295104
2022-06-01,1,^GSPC,0.004645135445231884
2022-06-02,1,^GSPC,-0.0015123150380106515
2022-06-03,1,^GSPC,0.0038436362656395443
2022-06-04,1,^GSPC,0.00017585184159638718
2022-06-05,1,^GSPC,-0.0034058760803961736
2022-06-06,1,^GSPC,0.00637453131772754
2022-06-07,1,^GSPC,0.0009681474365535906
2022-06-08,1,^GSPC,-0.006091379853434456
2022-06-09,1,^GSPC,0.008956805725932198
2022-06-10,1,^GSPC,0.001720390824511472
2022-06-11,1,^GSPC,-0.006890819980251237
2022-06-12,1,^GSPC,0.001245015026845047
2022-06-13,1,^GSPC,-0.00020878831693162237
2022-06-14,1,^GSPC,-0.002165587433034947
2022-06-15,1,^GSPC,0.005226267957247287
2022-06-16,1,^GSPC,-0.0023509984096796743
2022-06-17,1,^GSPC,0.0022593090815211927
2022-06-18,1,^GSPC,0.0025700096198286804
2022-06-19,1,^GSPC,0.0022152533117078253
2022-06-20,1,^GSPC,0.003623526250350597
2022-06-01,1,^GSPC,-0.0029849698145842487
2022-06-02,1,^GSPC,-0.004898703356058071
2022-06-03,1,^GSPC,0.016296964341378815
2022-06-04,1,^GSPC,0.0036659643862557716
2022-06-05,1,^GSPC,1.5720458048537734e-05
2022-06-06,1,^GSPC,0.00935551838421723
2022-06-07,1,^GSPC,0.003649695996218134
2022-06-08,1,^GSPC,-0.0003566756223530049
2022-06-09,1,^GSPC,0.0034754974769433383
2022-06-10,1,^GSPC,-0.006294004875159206
2022-06-11,1,^GSPC,0.0012044488366576883
2022-06-12,1,^GSPC,-0.0036412090379517445
2022-06-13,1,^GSPC,-0.0039049429830878084
2022-06-14,1,^GSPC,0.0055482532633199955
2022-06-15,1,^GSPC,-0.018496322409992532
2022-06-16,1,^GSPC,0.001845283766660529
2022-06-17,1,^GSPC,0.002402548411444657
2022-06-18,1,^GSPC,-0.001722218211682101
2022-06-19,1,^GSPC,0.007208907535489939
2022-06-20,1,^GSPC,0.007734014372505559
2022-06-01,1,^GSPC,-0.008487547836851525
2022-06-02,1,^GSPC,0.00042833398938320956
2022-06-03,1,^GSPC,7.175734218364178e-06
2022-06-04,1,^GSPC,-0.00737862425334979
2022-06-05,1,^GSPC,-0.00034374185976655965
2022-06-06,1,^GSPC,-0.0022257092668210425
2022-06-07,1,^GSPC,0.011282575026932747
2022-06-08,1,^GSPC,0.0022152433415975263
2022-06-09,1,^GSPC,0.0020805082697787354
2022-06-10,1,^GSPC,-0.005347249472951695
2022-06-11,1,^GSPC,0.0018628886470654841
2022-06-12,1,^GSPC,0.0025458329201797896
2022-06-13,1,^GSPC,0.006336282710039514
2022-06-14,1,^GSPC,0.0024015981817582426
2022-06-15,1,^GSPC,0.0022816083299046206
2022-06-16,1,^GSPC,0.001028177162961429
2022-06-17,1,^GSPC,-0.0004996617758049194
2022-06-18,1,^GSPC,0.0016480939092360738
2022-06-19,1,^GSPC,0.002335368784049262
2022-06-20,1,^GSPC,-0.0036622353406025425
2022-06-01,1,^GSPC,0.011118167905890102
2022-06-02,1,^GSPC,0.01602735788842387
2022-06-03,1,^GSPC,0.003866249772795957
2022-06-04,1,^GSPC,-0.0010982380490906095
2022-06-05,1,^GSPC,-0.0006956368150782177
2022-06-06,1,^GSPC,-0.001005523855696226
2022-06-07,1,^GSPC,0.009048162623096715
2022-06-08,1,^GSPC,0.009068467860586732
2022-06-09,1,^GSPC,-0.0003040442391805766
2022-06-10,1,^GSPC,-0.007104016316032263
2022-06-11,1,^GSPC,0.005523022908414389
2022-06-12,1,^GSPC,0.0013613312059484544
2022-06-13,1,^GSPC,-0.01122416222607588
2022-06-14,1,^GSPC,0.00587843175777874
2022-06-15,1,^GSPC,-0.00025490730399743494
2022-06-16,1,^GSPC,0.004087060812071601
2022-06-17,1,^GSPC,0.0007528429313087548
2022-06-18,1,^GSPC,-0.0034559102806413825
2022-06-19,1,^GSPC,-0.004038451679006934
2022-06-20,1,^GSPC,0.014840559419618787
2022-06-01,1,^GSPC,-0.0022257092668210425
2022-06-02,1,^GSPC,0.011282575026932747
2022-06-03,1,^GSPC,0.0022152433415975263
2022-06-04,1,^GSPC,0.0020805082697787354
2022-06-05,1,^GSPC,-0.005347249472951695
2022-06-06,1,^GSPC,0.0018628886470654841
2022-06-07,1,^GSPC,0.0025458329201797896
2022-06-08,1,^GSPC,0.006336282710039514
2022-06-09,1,^GSPC,0.0024015981817582426
2022-06-10,1,^GSPC,0.0022816083299046206
2022-06-11,1,^GSPC,0.001028177162961429
2022-06-12,1,^GSPC,-0.0004996617758049194
2022-06-13,1,^GSPC,0.0016480939092360738
2022-06-14,1,^GSPC,0.002335368784049262
2022-06-15,1,^GSPC,-0.0036622353406025425
2022-06-16,1,^GSPC,-0.013647789970175506
2022-06-17,1,^GSPC,0.0034384721766224924
2022-06-18,1,^GSPC,0.00915949981987441
2022-06-19,1,^GSPC,0.0008214137907016746
2022-06-20,1,^GSPC,-0.0028026958176261096
2022-06-01,1,^GSPC,-0.004104085030942367
2022-06-02,1,^GSPC,0.0036944438643394337
2022-06-03,1,^GSPC,-0.007192008635452506
2022-06-04,1,^GSPC,-0.0020739919651937395
2022-06-05,1,^GSPC,-0.006086612731748998
2022-06-06,1,^GSPC,-0.000713595908554969
2022-06-07,1,^GSPC,0.008233895771379748
2022-06-08,1,^GSPC,0.0029705697541051387
2022-06-09,1,^GSPC,-0.010100380589756442
2022-06-10,1,^GSPC,0.014845038560093757
2022-06-11,1,^GSPC,-0.015133641676906876
2022-06-12,1,^GSPC,0.0015185585117699072
2022-06-13,1,^GSPC,0.016637869183025955
2022-06-14,1,^GSPC,-0.002370669386532537
2022-06-15,1,^GSPC,-0.004321788096966069
2022-06-16,1,^GSPC,-0.010530482171556279
2022-06-17,1,^GSPC,0.016413885701011693
2022-06-18,1,^GSPC,0.0071505284498289785
2022-06-19,1,^GSPC,-0.003527311213989366
2022-06-20,1,^GSPC,0.009927610493678475
2022-06-01,1,^GSPC,-0.003857449824625265
2022-06-02,1,^GSPC,0.0017884187466490665
2022-06-03,1,^GSPC,0.009369543885684766
2022-06-04,1,^GSPC,0.004391670522724698
2022-06-05,1,^GSPC,0.0052574157240390905
2022-06-06,1,^GSPC,0.005071395717316795
2022-06-07,1,^GSPC,0.003466788026831465
2022-06-08,1,^GSPC,0.002083789648192422
2022-06-09,1,^GSPC,-0.008544215188562845
2022-06-10,1,^GSPC,1.592048455771274e-05
2022-06-11,1,^GSPC,-0.006382253629954912
2022-06-12,1,^GSPC,0.012083804199621732
2022-06-13,1,^GSPC,0.0003240732190632353
2022-06-14,1,^GSPC,-0.0023662766825763436
2022-06-15,1,^GSPC,0.0012748372766701306
2022-06-16,1,^GSPC,-0.005021653100799182
2022-06-17,1,^GSPC,-0.0012175898629097086
2022-06-18,1,^GSPC,0.0028069478647455917
2022-06-19,1,^GSPC,0.0008413831540164259
2022-06-20,1,^GSPC,0.005538295312984911
2022-06-01,1,^GSPC,-0.01001985374354899
2022-06-02,1,^GSPC,-0.014999041934534425
2022-06-03,1,^GSPC,-0.004104085030942367
2022-06-04,1,^GSPC,0.0036944438643394337
2022-06-05,1,^GSPC,-0.007192008635452506
2022-06-06,1,^GSPC,-0.0020739919651937395
2022-06-07,1,^GSPC,-0.006086612731748998
2022-06-08,1,^GSPC,-0.000713595908554969
2022-06-09,1,^GSPC,0.008233895771379748
2022-06-10,1,^GSPC,0.0029705697541051387
2022-06-11,1,^GSPC,-0.010100380589756442
2022-06-12,1,^GSPC,0.014845038560093757
2022-06-13,1,^GSPC,-0.015133641676906876
2022-06-14,1,^GSPC,0.0015185585117699072
2022-06-15,1,^GSPC,0.016637869183025955
2022-06-16,1,^GSPC,-0.002370669386532537
2022-06-17,1,^GSPC,-0.004321788096966069
2022-06-18,1,^GSPC,-0.010530482171556279
2022-06-19,1,^GSPC,0.016413885701011693
2022-06-20,1,^GSPC,0.0071505284498289785
2022-06-01,1,^GSPC,0.002734535282983263
2022-06-02,1,^GSPC,0.0012281436508098824
2022-06-03,1,^GSPC,-0.0018655403207810616
2022-06-04,1,^GSPC,-0.014103460334560431
2022-06-05,1,^GSPC,0.006434326234618374
2022-06-06,1,^GSPC,-0.003770413101379845
2022-06-07,1,^GSPC,0.019310213177267756
2022-06-08,1,^GSPC,0.006283682258609843
2022-06-09,1,^GSPC,-0.012311559449868378
2022-06-10,1,^GSPC,0.01541628625690498
2022-06-11,1,^GSPC,-0.0017585310235839885
2022-06-12,1,^GSPC,0.021471602310611886
2022-06-13,1,^GSPC,0.008358949618774869
2022-06-14,1,^GSPC,-0.008293119512326398
2022-06-15,1,^GSPC,-0.01394312316572739
2022-06-16,1,^GSPC,0.017677552473808776
2022-06-17,1,^GSPC,0.0032738967977797243
2022-06-18,1,^GSPC,-0.0010029039411495178
2022-06-19,1,^GSPC,-0.0006764001600831976
2022-06-20,1,^GSPC,0.014926813678558365
2022-06-01,1,^GSPC,-0.02966925270955569
2022-06-02,1,^GSPC,-0.01629178385249297
2022-06-03,1,^GSPC,0.012966029443826306
2022-06-04,1,^GSPC,0.006756085188473634
2022-06-05,1,^GSPC,-0.023114366731580436
2022-06-06,1,^GSPC,0.013044896679016545
2022-06-07,1,^GSPC,0.005384559885174526
2022-06-08,1,^GSPC,-0.014187950142553593
2022-06-09,1,^GSPC,-0.005449845022301613
2022-06-10,1,^GSPC,-0.006469515204079759
2022-06-11,1,^GSPC,-0.010144971214753327
2022-06-12,1,^GSPC,0.007540552236937189
2022-06-13,1,^GSPC,-0.008131296944902043
2022-06-14,1,^GSPC,-0.012768117118207323
2022-06-15,1,^GSPC,-0.001601415419246122
2022-06-16,1,^GSPC,0.021208134445614223
2022-06-17,1,^GSPC,0.019311856336077744
2022-06-18,1,^GSPC,-0.0071213860718171325
2022-06-19,1,^GSPC,-0.009546958954540238
2022-06-20,1,^GSPC,0.01313755874821075
2022-06-01,1,^GSPC,0.0051440683700092905
2022-06-02,1,^GSPC,0.0012914040875632673
2022-06-03,1,^GSPC,-0.015093832405615902
2022-06-04,1,^GSPC,0.003304091577473251
2022-06-05,1,^GSPC,-0.004712310410105174
2022-06-06,1,^GSPC,0.0021552703057985496
2022-06-07,1,^GSPC,0.015073083026475457
2022-06-08,1,^GSPC,0.0012601522252622729
2022-06-09,1,^GSPC,-0.0011169605573733228
2022-06-10,1,^GSPC,0.003594521265225859
2022-06-11,1,^GSPC,0.007877881670353122
2022-06-12,1,^GSPC,-0.005463348747970752
2022-06-13,1,^GSPC,-0.0013680765306038184
2022-06-14,1,^GSPC,0.005915092101423079
2022-06-15,1,^GSPC,-0.004585031069093424
2022-06-16,1,^GSPC,-0.00580863191620655
2022-06-17,1,^GSPC,-0.0005158754844189101
2022-06-18,1,^GSPC,0.011363081883396917
2022-06-19,1,^GSPC,-0.000113366570349649
2022-06-20,1,^GSPC,-0.007644395575324581
2022-06-01,1,^GSPC,0.010171737971112748
2022-06-02,1,^GSPC,-0.02966925270955569
2022-06-03,1,^GSPC,-0.01629178385249297
2022-06-04,1,^GSPC,0.012966029443826306
2022-06-05,1,^GSPC,0.006756085188473634
2022-06-06,1,^GSPC,-0.023114366731580436
2022-06-07,1,^GSPC,0.013044896679016545
2022-06-08,1,^GSPC,0.005384559885174526
2022-06-09,1,^GSPC,-0.014187950142553593
2022-06-10,1,^GSPC,-0.005449845022301613
2022-06-11,1,^GSPC,-0.006469515204079759
2022-06-12,1,^GSPC,-0.010144971214753327
2022-06-13,1,^GSPC,0.007540552236937189
2022-06-14,1,^GSPC,-0.008131296944902043
2022-06-15,1,^GSPC,-0.012768117118207323
2022-06-16,1,^GSPC,-0.001601415419246122
2022-06-17,1,^GSPC,0.021208134445614223
2022-06-18,1,^GSPC,0.019311856336077744
2022-06-19,1,^GSPC,-0.0071213860718171325
2022-06-20,1,^GSPC,-0.009546958954540238
2022-06-01,1,^GSPC,-0.006421496186531031
2022-06-02,1,^GSPC,0.009985324149892913
2022-06-03,1,^GSPC,-0.00824414882264681
2022-06-04,1,^GSPC,-0.012044843941237447
2022-06-05,1,^GSPC,0.00542584232141206
2022-06-06,1,^GSPC,0.0021719592685294515
2022-06-07,1,^GSPC,-0.0037571915703327407
2022-06-08,1,^GSPC,0.014196937414540608
2022-06-09,1,^GSPC,-0.003259859861945398
2022-06-10,1,^GSPC,0.013178265159724029
2022-06-11,1,^GSPC,-0.00316001883365113
2022-06-12,1,^GSPC,-0.013093198756223726
2022-06-13,1,^GSPC,0.006053113846697271
2022-06-14,1,^GSPC,-0.019280353601833385
2022-06-15,1,^GSPC,-0.006071601170082439
2022-06-16,1,^GSPC,-0.006419680828853111
2022-06-17,1,^GSPC,0.00971345945988507
2022-06-18,1,^GSPC,-0.010596635023890756
2022-06-19,1,^GSPC,0.022094147775449813
2022-06-20,1,^GSPC,0.001981908137684299
2022-06-01,1,^GSPC,-0.003835655701215665
2022-06-02,1,^GSPC,0.01083556904272735
